HTL1_u_h,HTL1_Ntr,HTL2_u_h,EML_u_h,EML_u_e,EML_recom,ETL2_u_e,ETL1_u_e,ETL1_Ntr
4.074E-08,1.349E+14,5.012E-04,4.677E-10,1.122E-10,2.996E-16,3.388E-04,1.862E-05,1.148E+15
1.047E-04,5.888E+15,4.677E-08,1.738E-09,3.890E-08,2.099E-14,1.072E-07,2.570E-07,3.981E+14
1.072E-04,1.698E+17,5.495E-05,1.549E-06,1.096E-09,8.006E-13,4.898E-06,2.042E-06,1.549E+17
2.399E-04,7.244E+15,2.630E-05,2.344E-07,4.677E-07,3.627E-13,1.122E-06,2.951E-08,5.623E+14
4.266E-07,3.090E+14,8.710E-04,8.128E-09,1.905E-08,1.404E-14,7.943E-08,4.571E-08,3.981E+14
7.413E-07,1.175E+16,3.311E-05,8.511E-10,2.344E-09,1.651E-15,1.622E-08,2.344E-06,3.981E+15
6.166E-07,9.333E+15,3.890E-07,9.333E-08,1.047E-06,5.891E-13,5.754E-06,5.370E-06,2.884E+16
8.318E-08,9.120E+17,1.549E-05,2.042E-10,2.630E-06,1.359E-12,6.761E-07,5.754E-05,4.074E+15
1.288E-05,2.512E+15,7.762E-08,7.079E-10,3.548E-08,1.869E-14,2.512E-05,4.786E-05,1.349E+15
1.585E-05,2.512E+15,9.772E-08,4.365E-06,1.622E-06,3.093E-12,1.514E-06,1.148E-04,4.169E+17
2.455E-08,4.365E+16,4.169E-05,1.259E-09,1.259E-09,1.301E-15,1.514E-07,1.259E-07,1.202E+17
5.495E-08,4.571E+16,1.096E-06,2.399E-06,4.677E-09,1.242E-12,1.148E-06,1.318E-07,4.898E+14
2.291E-08,3.548E+14,1.698E-07,1.660E-10,3.311E-06,1.711E-12,1.413E-04,1.698E-08,5.129E+16
7.413E-05,3.981E+14,1.318E-04,9.333E-09,2.239E-09,5.977E-15,1.318E-05,2.884E-06,1.096E+14
5.495E-04,1.514E+15,1.995E-05,2.630E-09,1.549E-09,2.159E-15,2.399E-04,2.239E-04,4.169E+17
7.413E-06,3.090E+17,8.318E-07,3.236E-06,1.023E-07,1.724E-12,5.370E-07,7.943E-05,9.772E+14
2.239E-07,4.898E+17,1.148E-07,1.479E-06,1.585E-09,7.648E-13,1.514E-05,2.951E-05,3.890E+17
3.467E-08,1.230E+14,9.333E-07,1.905E-07,7.413E-07,4.813E-13,3.388E-08,5.495E-04,1.585E+15
6.166E-06,3.236E+15,4.074E-08,1.514E-08,9.120E-09,1.253E-14,6.310E-06,2.884E-06,5.370E+14
1.698E-07,4.074E+17,2.188E-06,9.333E-08,5.888E-09,5.125E-14,1.230E-04,1.318E-08,9.772E+17
4.571E-04,1.096E+16,1.862E-05,1.259E-07,2.630E-09,6.639E-14,8.710E-08,4.467E-08,4.074E+14
9.550E-08,1.023E+15,1.349E-08,5.129E-10,7.079E-06,3.657E-12,3.162E-07,5.129E-06,5.012E+16
1.820E-04,1.047E+17,8.511E-05,4.677E-07,1.862E-07,3.378E-13,6.761E-05,1.585E-06,6.918E+15
1.995E-08,8.710E+17,3.467E-07,6.026E-07,6.761E-07,6.605E-13,1.175E-06,7.762E-07,8.710E+16
1.072E-07,1.202E+16,1.023E-07,2.344E-10,1.202E-07,6.222E-14,1.778E-08,2.291E-07,4.677E+17
5.495E-07,2.344E+15,7.244E-04,9.772E-07,3.631E-10,5.050E-13,1.445E-08,6.457E-04,7.079E+16
1.995E-06,4.786E+17,1.778E-08,8.318E-08,1.585E-07,1.248E-13,2.188E-05,3.467E-06,5.248E+14
7.586E-05,6.026E+14,2.951E-08,6.918E-08,1.175E-09,3.634E-14,1.738E-05,4.467E-04,1.995E+16
1.072E-07,1.585E+14,2.884E-04,7.079E-09,8.511E-08,4.762E-14,5.888E-04,1.288E-08,2.570E+16
2.089E-07,1.778E+17,7.079E-05,3.715E-07,1.698E-08,2.007E-13,3.802E-06,2.818E-08,1.514E+14
6.166E-08,1.778E+17,8.913E-06,5.129E-09,2.042E-07,1.081E-13,4.365E-07,4.266E-07,1.622E+15
1.445E-04,1.047E+14,2.239E-04,2.630E-09,1.259E-07,6.639E-14,2.754E-05,3.631E-05,1.778E+17
9.333E-07,1.660E+16,1.349E-05,3.090E-06,7.079E-09,1.600E-12,4.898E-04,3.631E-05,2.188E+17
8.318E-07,2.630E+17,1.000E-04,1.585E-06,1.622E-07,9.024E-13,6.310E-05,3.631E-08,3.981E+14
1.445E-06,1.585E+17,1.660E-06,7.943E-06,1.585E-10,4.103E-12,1.549E-04,3.020E-04,1.413E+15
3.020E-07,6.166E+17,6.310E-08,1.380E-10,2.692E-09,1.462E-15,1.096E-08,1.380E-07,3.311E+17
5.129E-08,1.660E+15,3.802E-04,4.467E-08,3.802E-08,4.271E-14,1.862E-04,1.738E-08,9.550E+14
8.511E-04,4.677E+16,2.630E-05,1.349E-06,3.467E-08,7.147E-13,1.175E-04,3.090E-08,3.090E+17
4.467E-07,7.079E+17,7.413E-07,1.288E-08,2.291E-10,6.773E-15,3.548E-08,1.175E-06,7.762E+15
4.786E-05,9.772E+16,1.230E-07,1.000E-06,1.549E-06,1.317E-12,5.495E-07,4.898E-04,7.943E+17
9.550E-08,6.166E+15,1.122E-04,3.020E-07,9.772E-10,1.565E-13,1.349E-05,3.715E-07,6.310E+16
2.291E-06,5.623E+15,1.259E-08,1.047E-07,4.571E-07,2.902E-13,1.778E-08,2.042E-07,7.762E+15
7.244E-07,8.128E+15,1.122E-05,5.370E-08,1.288E-07,9.428E-14,4.571E-07,3.467E-08,3.467E+16
5.888E-07,1.230E+15,4.571E-07,8.710E-10,1.175E-07,6.114E-14,5.012E-05,4.677E-08,1.349E+14
1.585E-07,2.042E+16,2.089E-06,4.898E-09,1.096E-06,5.689E-13,2.138E-04,1.318E-04,9.120E+17
2.692E-04,8.128E+17,6.026E-04,2.818E-10,5.888E-09,3.187E-15,4.898E-04,2.884E-04,6.457E+17
8.318E-07,2.042E+16,4.677E-08,8.318E-07,8.128E-08,4.716E-13,5.370E-05,3.548E-04,5.012E+14
6.761E-06,3.467E+15,5.495E-06,1.738E-08,7.943E-06,4.112E-12,1.288E-04,1.445E-04,2.570E+17
1.585E-08,1.738E+14,1.549E-07,1.738E-10,9.120E-10,5.609E-16,1.122E-04,1.413E-06,3.981E+16
2.692E-06,1.549E+17,1.479E-05,1.148E-08,6.761E-10,6.280E-15,1.259E-06,2.188E-05,8.511E+17
6.761E-07,2.042E+17,4.266E-04,2.291E-07,1.230E-08,1.247E-13,1.122E-04,4.169E-05,4.169E+16
3.802E-08,2.042E+16,2.884E-04,1.585E-10,1.047E-06,5.410E-13,3.162E-08,3.715E-06,1.259E+14
2.570E-05,4.074E+16,3.020E-05,4.169E-08,2.399E-09,2.277E-14,5.129E-04,2.239E-08,6.607E+17
4.467E-08,4.898E+15,4.786E-05,1.950E-08,1.660E-10,1.016E-14,6.026E-06,3.981E-04,2.512E+17
6.918E-07,9.120E+16,3.020E-05,2.455E-08,3.020E-10,1.284E-14,2.884E-05,1.000E-04,1.202E+15
6.166E-04,1.995E+16,2.630E-08,1.288E-07,3.236E-08,8.326E-14,8.511E-06,4.898E-04,2.042E+17
4.266E-05,5.495E+14,3.236E-04,3.162E-08,1.479E-06,7.804E-13,2.399E-07,6.457E-06,4.365E+17
2.692E-05,1.738E+15,1.096E-08,5.370E-10,4.677E-07,2.419E-13,3.631E-06,3.631E-08,1.445E+16
3.981E-04,2.754E+17,4.266E-05,7.943E-09,3.311E-06,1.715E-12,7.586E-04,3.388E-07,4.786E+16
4.898E-07,1.905E+14,1.995E-08,8.128E-07,3.548E-10,4.200E-13,5.370E-05,1.349E-06,1.445E+16
6.310E-04,2.291E+15,3.715E-04,2.042E-08,1.660E-10,1.063E-14,8.128E-04,1.995E-04,1.288E+14
8.710E-05,9.772E+16,1.660E-07,6.026E-07,1.820E-07,4.052E-13,1.148E-07,5.370E-08,3.162E+14
5.495E-08,8.318E+16,6.607E-05,2.455E-07,6.918E-09,1.304E-13,1.000E-04,2.692E-08,1.230E+15
4.467E-04,7.244E+17,2.884E-04,1.905E-07,8.710E-08,1.434E-13,3.631E-08,2.818E-04,2.951E+15
1.514E-06,4.266E+14,3.715E-04,4.898E-09,8.511E-10,2.970E-15,2.188E-07,4.467E-08,1.445E+14
1.549E-07,3.981E+17,3.090E-06,2.399E-10,1.175E-08,6.193E-15,1.820E-08,1.259E-07,2.630E+15
2.884E-06,1.995E+15,8.511E-05,1.862E-06,7.762E-06,4.972E-12,2.291E-04,3.467E-05,8.511E+14
1.660E-06,1.202E+17,6.026E-08,5.370E-09,5.623E-08,3.182E-14,3.631E-06,7.943E-05,3.162E+14
2.089E-08,5.495E+14,3.162E-08,9.550E-06,3.890E-10,4.933E-12,4.266E-08,3.311E-07,2.884E+15
5.495E-07,6.166E+14,3.802E-04,4.467E-06,2.951E-09,2.309E-12,2.692E-06,1.445E-06,2.512E+16
3.467E-04,6.166E+15,3.631E-07,2.951E-08,3.020E-08,3.084E-14,2.512E-08,2.399E-06,1.202E+14
1.660E-08,6.918E+16,1.905E-07,1.479E-06,8.128E-09,7.682E-13,2.042E-07,1.000E-06,1.445E+14
1.072E-05,7.762E+16,7.413E-05,2.042E-09,4.169E-08,2.259E-14,2.399E-08,1.202E-06,4.266E+16
1.072E-05,7.762E+16,7.413E-05,2.042E-09,4.169E-08,2.259E-14,2.399E-08,1.202E-06,4.266E+16
1.122E-05,1.950E+15,3.981E-08,1.202E-10,1.585E-09,8.808E-16,4.898E-06,6.607E-07,2.512E+16
3.802E-06,2.570E+15,1.230E-05,6.457E-10,1.778E-10,4.254E-16,1.000E-03,1.122E-04,1.413E+16
1.202E-05,3.981E+14,6.166E-08,8.318E-09,4.898E-10,4.549E-15,9.772E-05,1.660E-05,2.138E+15
1.479E-06,1.479E+15,1.318E-07,2.754E-06,6.310E-06,4.682E-12,7.413E-08,3.311E-08,6.026E+15
4.266E-06,1.862E+17,2.818E-05,6.310E-10,2.455E-09,1.594E-15,1.096E-04,9.120E-07,9.333E+15
4.786E-06,4.677E+17,1.862E-07,1.479E-07,9.333E-10,7.688E-14,1.820E-05,3.467E-05,1.349E+14
2.188E-06,1.288E+16,1.698E-06,1.175E-08,4.365E-10,6.294E-15,6.761E-04,7.413E-06,1.698E+17
7.762E-05,9.333E+17,3.715E-08,1.148E-09,1.862E-07,9.678E-14,6.310E-08,2.570E-08,4.074E+14
8.913E-07,8.710E+15,1.096E-04,1.318E-09,1.479E-10,7.573E-16,4.571E-06,8.318E-07,2.754E+16
6.026E-08,8.511E+15,2.630E-06,4.074E-08,1.047E-09,2.158E-14,8.128E-04,3.802E-06,4.074E+14
3.236E-05,6.918E+16,4.786E-07,1.549E-09,1.380E-10,8.713E-16,1.698E-08,2.818E-06,5.370E+17
1.778E-07,7.244E+17,6.918E-04,3.388E-10,6.166E-06,3.185E-12,1.549E-06,1.202E-07,6.607E+16
3.548E-06,8.710E+15,5.623E-05,2.399E-10,4.365E-07,2.256E-13,1.514E-08,6.918E-05,4.898E+15
2.138E-04,1.950E+15,8.128E-06,3.020E-07,1.950E-07,2.567E-13,1.738E-07,8.128E-07,3.311E+16
1.380E-08,7.943E+14,1.585E-08,9.550E-10,7.244E-08,3.791E-14,8.710E-05,6.761E-07,8.511E+17
4.169E-04,1.660E+16,7.943E-06,4.786E-08,8.511E-07,4.644E-13,2.188E-07,8.710E-05,1.413E+14
2.512E-04,7.413E+14,8.511E-05,1.905E-09,7.943E-08,4.201E-14,3.981E-04,5.129E-06,7.762E+15
7.079E-06,9.120E+17,1.445E-05,5.012E-09,9.333E-06,4.823E-12,1.698E-04,5.012E-04,2.291E+16
4.571E-06,5.012E+14,1.549E-05,1.259E-08,4.365E-08,2.905E-14,6.761E-06,1.288E-04,4.786E+15
3.236E-06,3.090E+15,1.820E-06,2.512E-08,5.888E-07,3.171E-13,4.266E-05,4.169E-04,2.630E+17
3.090E-04,1.380E+15,8.710E-04,4.786E-08,9.120E-07,4.958E-13,1.905E-04,8.710E-06,1.862E+16
8.710E-06,2.344E+15,3.802E-06,1.175E-09,1.380E-08,7.737E-15,4.467E-06,2.884E-06,1.349E+14
7.413E-08,4.266E+15,5.012E-05,1.514E-09,1.660E-08,9.354E-15,3.162E-05,4.365E-07,7.762E+15
1.950E-06,1.023E+16,2.138E-07,1.698E-07,2.692E-07,2.268E-13,5.888E-08,1.349E-05,1.380E+15
1.380E-08,2.754E+14,5.623E-05,2.884E-06,9.772E-07,1.995E-12,3.715E-08,1.445E-07,1.820E+15
1.000E-07,1.514E+16,4.786E-08,6.026E-06,2.455E-08,3.125E-12,1.585E-07,2.239E-07,8.710E+16
5.012E-07,4.467E+15,1.023E-06,1.318E-08,2.951E-07,1.593E-13,2.455E-04,1.778E-06,2.455E+15
2.188E-04,1.072E+17,3.802E-06,2.138E-06,1.023E-09,1.105E-12,5.623E-06,3.090E-06,5.623E+17
1.096E-04,7.413E+15,1.698E-05,1.148E-08,2.291E-06,1.189E-12,7.079E-06,2.692E-08,5.754E+15
2.138E-06,1.148E+14,3.715E-06,8.913E-09,2.818E-08,1.916E-14,1.047E-07,2.399E-07,7.762E+16
1.380E-04,2.818E+17,1.349E-06,6.761E-09,4.571E-07,2.396E-13,1.820E-06,2.239E-06,2.512E+14
8.913E-06,5.370E+15,2.344E-06,4.365E-09,1.349E-06,6.991E-13,3.715E-06,1.820E-04,1.288E+14
2.512E-07,3.890E+14,5.495E-08,6.607E-07,9.120E-10,3.417E-13,7.586E-06,6.918E-05,2.089E+16
3.802E-06,8.913E+15,3.236E-08,4.074E-09,2.188E-10,2.217E-15,1.622E-04,2.089E-05,1.096E+15
8.710E-05,3.236E+17,7.079E-05,1.349E-06,1.905E-09,6.978E-13,3.162E-05,6.918E-05,7.762E+17
1.047E-04,9.333E+16,6.310E-07,2.818E-07,6.607E-07,4.869E-13,1.820E-05,3.162E-08,3.020E+16
1.622E-05,5.248E+15,6.026E-08,6.607E-07,2.692E-08,3.552E-13,5.370E-04,5.012E-06,5.495E+15
2.291E-05,1.698E+16,4.074E-08,1.698E-06,4.571E-06,3.238E-12,6.761E-04,7.586E-04,1.549E+14
1.778E-04,2.344E+15,7.943E-04,9.120E-08,3.802E-09,4.907E-14,1.259E-06,1.950E-04,2.818E+14
1.318E-07,6.918E+14,3.631E-04,6.166E-08,3.548E-06,1.865E-12,2.884E-08,6.166E-05,7.762E+14
8.128E-05,2.455E+16,3.802E-07,1.905E-06,6.761E-09,9.877E-13,1.349E-06,1.318E-04,5.623E+17
6.607E-04,4.467E+16,6.026E-06,9.333E-08,5.248E-07,3.193E-13,4.365E-04,2.512E-04,1.995E+16
1.698E-07,1.778E+17,2.344E-05,1.202E-07,3.388E-10,6.228E-14,3.548E-04,7.079E-06,1.023E+17
1.318E-05,2.291E+14,1.148E-08,7.244E-08,6.607E-06,3.450E-12,1.698E-04,6.310E-04,1.514E+15
1.698E-06,4.467E+14,1.514E-06,3.388E-09,1.862E-10,1.846E-15,1.514E-05,3.162E-08,2.692E+16
8.710E-07,6.761E+16,2.818E-04,1.072E-07,1.698E-08,6.412E-14,2.512E-08,1.660E-05,1.950E+16
4.786E-05,1.820E+16,8.710E-08,3.020E-07,1.862E-07,2.522E-13,3.467E-05,4.677E-07,5.623E+17
2.399E-06,9.120E+17,6.761E-06,7.413E-06,8.318E-10,3.830E-12,9.772E-04,8.128E-07,8.710E+16
1.622E-07,5.370E+15,1.950E-05,5.370E-08,1.514E-08,3.556E-14,4.169E-07,1.445E-04,6.918E+17
2.570E-08,9.550E+14,1.175E-07,1.000E-05,7.943E-08,5.206E-12,2.692E-06,2.291E-07,3.981E+16
4.786E-08,9.120E+15,3.090E-04,2.188E-07,1.950E-09,1.140E-13,1.175E-06,5.248E-08,7.943E+15
1.202E-04,5.248E+15,1.778E-08,2.042E-07,1.622E-09,1.063E-13,1.905E-04,3.388E-07,2.692E+15
1.698E-07,3.236E+15,3.467E-08,5.754E-09,1.072E-09,3.526E-15,3.890E-06,2.089E-05,1.413E+17
1.318E-08,8.128E+15,8.710E-06,1.023E-08,5.495E-08,3.367E-14,3.802E-08,1.479E-04,8.913E+16
1.072E-04,9.120E+17,9.120E-04,8.913E-10,2.692E-09,1.851E-15,1.995E-05,3.631E-06,1.096E+14
3.236E-04,4.571E+16,6.026E-08,5.248E-10,7.244E-10,6.453E-16,1.023E-04,1.479E-06,1.445E+16
7.413E-08,2.188E+17,7.413E-05,4.074E-08,2.042E-08,3.159E-14,1.585E-08,6.457E-06,1.288E+16
3.020E-05,2.455E+17,1.778E-04,1.122E-08,1.318E-06,6.867E-13,2.818E-07,2.570E-07,4.677E+15
1.259E-07,2.239E+17,1.380E-04,2.344E-07,8.511E-07,5.607E-13,6.166E-05,1.202E-07,1.778E+15
6.026E-08,1.549E+16,3.981E-08,3.802E-10,2.512E-07,1.299E-13,9.550E-06,6.166E-08,3.890E+16
1.549E-06,3.715E+14,1.738E-06,4.571E-10,1.000E-10,2.878E-16,1.585E-05,3.548E-04,2.138E+15
1.549E-06,2.291E+16,2.951E-04,1.514E-06,1.413E-09,7.826E-13,5.623E-07,5.888E-08,9.550E+17
3.020E-05,5.012E+17,1.148E-06,1.479E-07,3.981E-09,7.846E-14,5.888E-07,1.202E-06,6.310E+15
3.802E-06,1.622E+14,2.239E-08,1.698E-06,3.890E-09,8.792E-13,1.380E-07,4.898E-04,2.344E+17
6.761E-07,2.344E+14,1.000E-03,4.169E-06,4.467E-06,4.461E-12,2.692E-05,5.623E-04,3.631E+15
1.000E-07,2.138E+17,1.820E-06,3.631E-06,2.291E-07,1.994E-12,3.090E-07,1.122E-08,5.129E+17
7.762E-06,1.738E+14,2.344E-08,3.981E-10,9.333E-10,6.877E-16,2.754E-07,5.370E-04,5.370E+17
1.230E-06,4.571E+14,8.318E-08,1.023E-10,2.399E-09,1.292E-15,4.898E-05,1.072E-08,1.122E+15
7.244E-07,1.202E+14,5.370E-07,6.026E-08,9.772E-08,8.160E-14,6.310E-06,9.333E-05,1.318E+14
6.918E-04,2.455E+17,6.026E-06,2.570E-08,4.571E-09,1.564E-14,4.266E-08,1.738E-04,6.026E+16
4.786E-05,4.365E+15,1.072E-04,3.890E-07,1.288E-06,8.664E-13,3.467E-04,1.778E-05,2.344E+17
7.413E-08,5.888E+17,4.898E-08,5.370E-07,1.514E-08,2.852E-13,3.162E-08,1.738E-06,1.660E+16
3.236E-05,1.698E+17,1.862E-08,2.754E-09,2.630E-06,1.360E-12,6.918E-05,4.467E-06,8.710E+14
3.090E-08,2.042E+14,4.074E-07,6.607E-08,1.230E-06,6.696E-13,3.548E-07,3.090E-04,3.236E+15
9.550E-07,1.175E+14,1.514E-06,4.786E-08,9.333E-08,7.293E-14,1.549E-05,9.772E-08,5.754E+14
1.862E-07,1.778E+14,3.090E-06,3.548E-08,3.388E-09,2.008E-14,2.188E-07,3.802E-04,1.023E+16
5.495E-06,2.884E+17,1.000E-06,5.888E-09,2.951E-10,3.194E-15,1.202E-06,2.754E-07,3.467E+14
1.023E-07,1.380E+16,1.096E-04,1.349E-09,2.239E-06,1.157E-12,5.754E-07,3.236E-08,2.692E+14
4.786E-04,2.291E+17,1.148E-07,1.202E-09,3.311E-09,2.331E-15,8.913E-05,3.090E-04,5.248E+17
3.467E-06,6.457E+15,7.079E-05,1.122E-10,3.715E-09,1.977E-15,6.310E-04,1.000E-05,5.623E+14
2.692E-07,6.026E+16,3.020E-04,3.802E-08,9.333E-06,4.840E-12,7.943E-04,4.677E-05,6.166E+15
1.479E-06,4.467E+15,1.445E-08,5.754E-08,2.344E-06,1.241E-12,1.778E-04,1.995E-06,3.090E+16
3.090E-05,9.120E+16,3.631E-07,1.778E-08,5.248E-06,2.720E-12,3.311E-07,2.344E-05,3.236E+15
1.950E-06,2.344E+15,8.128E-06,3.548E-09,8.128E-09,6.031E-15,1.479E-08,4.786E-07,1.148E+16
8.710E-07,3.090E+16,3.548E-08,4.898E-09,1.660E-06,8.598E-13,5.129E-04,8.511E-06,1.738E+15
1.862E-06,1.096E+15,9.550E-06,3.981E-10,3.715E-09,2.125E-15,2.570E-04,1.820E-05,5.754E+15
1.122E-04,1.023E+17,1.738E-04,6.166E-09,9.120E-06,4.714E-12,3.090E-06,6.310E-05,1.349E+14
3.981E-04,3.715E+17,2.089E-05,1.148E-10,2.399E-08,1.245E-14,1.413E-07,7.079E-06,2.399E+14
7.762E-06,1.202E+15,4.266E-05,3.981E-08,3.548E-07,2.038E-13,1.778E-05,7.413E-06,2.291E+14
7.762E-06,1.202E+15,4.266E-05,3.981E-08,3.548E-07,2.038E-13,1.778E-05,7.413E-06,2.291E+14
7.762E-06,5.370E+14,3.090E-06,8.511E-08,1.230E-07,1.075E-13,9.333E-06,1.259E-04,2.884E+17
2.754E-04,1.479E+17,1.549E-04,2.455E-09,1.047E-07,5.536E-14,6.026E-08,3.020E-06,3.162E+14
1.585E-05,5.370E+14,1.622E-07,3.388E-09,7.244E-08,3.917E-14,5.248E-08,6.607E-06,1.820E+15
9.333E-05,2.951E+14,7.586E-05,1.122E-08,4.467E-08,2.887E-14,8.511E-04,3.090E-04,2.884E+14
3.631E-04,2.818E+16,3.311E-04,1.660E-08,2.455E-09,9.840E-15,3.162E-07,2.570E-08,1.514E+17
2.951E-05,1.585E+17,1.023E-04,2.512E-10,3.890E-07,2.011E-13,2.512E-06,1.862E-06,3.890E+15
2.138E-08,6.457E+17,1.950E-04,7.413E-07,1.349E-10,3.830E-13,4.074E-07,2.399E-04,1.950E+15
9.772E-04,7.943E+14,1.585E-04,6.026E-09,1.413E-07,7.608E-14,2.818E-07,5.370E-07,2.455E+16
1.585E-05,3.388E+16,1.698E-05,3.548E-07,2.570E-08,1.966E-13,7.413E-04,8.710E-05,1.698E+17
2.692E-04,3.890E+15,4.074E-06,1.380E-06,7.586E-09,7.169E-13,8.318E-07,7.762E-05,8.318E+15
1.445E-07,1.230E+16,3.162E-06,1.047E-08,6.457E-08,3.876E-14,1.000E-03,6.310E-08,5.129E+14
1.738E-06,1.445E+14,3.090E-07,8.318E-07,9.333E-08,4.779E-13,2.239E-05,1.202E-04,3.548E+15
6.457E-07,6.761E+17,1.445E-06,4.365E-06,1.862E-06,3.217E-12,1.862E-07,1.318E-04,1.202E+14
2.042E-06,1.148E+14,9.333E-06,4.786E-09,2.042E-08,1.302E-14,7.244E-04,6.026E-06,4.571E+17
1.288E-05,3.890E+17,1.122E-04,5.129E-06,9.550E-10,2.650E-12,1.202E-05,1.175E-05,2.042E+15
3.981E-08,2.570E+16,1.259E-05,5.495E-08,8.318E-08,7.135E-14,1.778E-04,1.660E-07,4.677E+15
2.399E-07,1.995E+15,2.455E-08,4.677E-10,5.495E-10,5.255E-16,4.786E-06,6.310E-05,3.890E+17
4.169E-05,2.042E+16,1.738E-07,1.995E-07,1.950E-06,1.110E-12,2.291E-05,1.000E-06,6.457E+15
7.244E-07,2.188E+16,4.266E-05,5.623E-07,3.715E-08,3.097E-13,6.918E-06,3.020E-06,2.455E+15
9.772E-08,2.630E+16,2.951E-07,4.467E-07,9.333E-07,7.128E-13,2.239E-08,5.754E-04,1.549E+16
1.549E-05,4.169E+16,5.888E-04,1.698E-10,9.333E-10,5.698E-16,5.495E-05,6.310E-06,2.818E+16
1.318E-07,2.399E+14,3.715E-04,2.399E-10,6.166E-06,3.185E-12,3.890E-08,7.586E-05,1.820E+14
5.888E-06,1.202E+16,8.913E-08,2.344E-07,1.122E-06,7.007E-13,3.311E-04,8.318E-04,6.918E+17
1.259E-07,1.585E+17,6.166E-05,7.586E-10,7.586E-06,3.919E-12,3.020E-04,1.479E-08,2.630E+17
1.995E-04,2.188E+15,3.311E-07,1.479E-07,1.820E-06,1.016E-12,1.072E-07,1.905E-07,7.943E+17
3.388E-06,8.913E+17,7.943E-07,9.772E-07,1.000E-07,5.564E-13,3.020E-07,2.138E-06,1.000E+15
3.020E-08,6.761E+17,2.138E-08,8.511E-08,1.175E-10,4.403E-14,8.710E-04,3.311E-08,1.023E+15
5.012E-08,8.128E+14,6.457E-06,2.818E-10,7.079E-06,3.657E-12,1.230E-04,1.585E-06,7.413E+14
3.631E-04,3.467E+17,9.120E-06,1.349E-09,6.761E-06,3.493E-12,3.020E-06,1.549E-07,8.511E+16
4.571E-07,1.259E+15,3.020E-07,2.754E-10,7.762E-10,5.432E-16,8.913E-05,6.761E-05,2.344E+15
2.344E-05,2.399E+16,3.090E-04,3.981E-10,6.607E-09,3.618E-15,5.012E-07,1.585E-07,2.630E+14
6.761E-05,1.349E+15,1.175E-08,1.230E-10,2.512E-09,1.361E-15,8.710E-04,2.692E-06,1.000E+15
1.230E-08,1.288E+16,3.236E-08,1.072E-09,1.318E-09,1.234E-15,1.349E-06,4.898E-04,1.023E+17
2.188E-04,1.862E+14,1.445E-04,7.943E-07,1.202E-09,4.109E-13,1.862E-05,1.479E-06,6.457E+15
4.571E-08,1.622E+15,1.862E-07,7.943E-10,6.310E-09,3.669E-15,8.511E-05,9.333E-04,2.884E+14
2.399E-07,3.090E+14,2.884E-08,8.710E-08,1.950E-06,1.052E-12,3.802E-05,7.413E-07,4.467E+15
1.585E-07,3.467E+16,3.715E-05,1.413E-10,5.370E-07,2.775E-13,3.090E-04,7.244E-08,2.291E+15
1.380E-06,6.918E+16,1.259E-06,8.511E-08,1.950E-06,1.051E-12,1.023E-04,1.148E-04,6.310E+17
1.148E-07,2.570E+17,1.000E-03,6.166E-06,1.122E-08,3.191E-12,3.802E-05,3.467E-04,3.311E+14
7.413E-07,1.950E+17,1.738E-04,2.570E-10,7.244E-08,3.755E-14,2.512E-07,3.311E-07,2.344E+16
7.244E-06,4.677E+17,4.898E-08,4.074E-10,2.138E-08,1.125E-14,2.455E-05,2.138E-08,1.698E+17
4.074E-08,1.585E+17,2.089E-08,1.820E-06,3.162E-08,9.563E-13,7.762E-08,1.549E-07,1.148E+15
3.467E-05,1.738E+16,1.259E-08,4.074E-08,1.349E-08,2.801E-14,1.514E-04,6.310E-08,1.318E+14
9.550E-06,3.090E+16,1.995E-05,1.622E-07,1.778E-10,8.387E-14,1.259E-04,6.607E-05,6.457E+17
2.951E-07,1.820E+16,4.169E-05,1.047E-07,4.786E-06,2.526E-12,5.754E-06,1.445E-05,3.311E+17
2.692E-06,4.074E+14,6.026E-05,4.786E-09,1.072E-10,2.528E-15,4.571E-04,5.012E-04,1.820E+14
8.710E-06,3.090E+14,1.349E-04,1.905E-09,1.514E-09,1.766E-15,1.820E-07,1.318E-05,9.550E+16
2.455E-06,7.762E+17,6.457E-04,1.660E-06,4.467E-09,8.596E-13,2.512E-08,8.710E-08,1.660E+15
5.623E-05,3.236E+14,1.380E-05,6.607E-10,2.344E-06,1.211E-12,2.344E-05,1.288E-04,3.467E+17
6.457E-04,2.291E+15,3.890E-07,6.761E-09,7.586E-08,4.268E-14,2.512E-06,6.310E-04,2.455E+17
4.266E-04,1.122E+14,1.202E-07,4.467E-10,1.514E-10,3.089E-16,5.370E-08,2.754E-06,6.918E+17
1.202E-04,5.248E+14,8.913E-04,1.514E-09,4.571E-06,2.362E-12,1.000E-03,2.188E-05,1.778E+17
1.479E-06,1.259E+15,1.047E-08,1.047E-06,1.995E-09,5.419E-13,5.888E-07,1.047E-07,3.388E+14
1.072E-04,1.862E+14,5.754E-04,2.818E-08,1.820E-10,1.465E-14,6.457E-07,3.981E-07,8.913E+16
2.754E-07,1.622E+14,7.586E-05,9.550E-07,1.445E-09,4.940E-13,3.311E-07,7.586E-07,3.388E+15
2.138E-04,4.677E+16,3.162E-08,6.607E-06,1.905E-09,3.414E-12,7.762E-07,1.820E-05,5.888E+15
7.079E-05,7.079E+15,4.677E-07,1.202E-07,8.710E-08,1.071E-13,1.000E-03,1.318E-07,3.631E+15
